age;nationality;gender;Activites_label;Produits;Relation;Pays;isPEP;famCode;VoieDeDistribution;riskLevel (Y)
50;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Epargne;lui-elle-meme;TUNISIE;FALSE;M;Courtiers;RM
31;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Prevoyance;Adherent;TUNISIE;FALSE;C;Agences;RM
24;Tunisie;homme;AUTRES SERVICES;Autres risques;lui-elle-meme;TUNISIE;FALSE;C;Agences;RM
43;Tunisie;homme;COMMERCES NEGOCES DISTRIBUTIONS  LIVRAISON;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Bureaux directs;RM
29;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Prevoyance;lui-elle-meme;TUNISIE;FALSE;C;Agences;RM
24;Tunisie;homme;SANS ACTIVITES PECUNIAIRES ;Autres risques;lui-elle-meme;TUNISIE;FALSE;C;Agences;RM
20;Tunisie;homme;SANS ACTIVITES PECUNIAIRES ;Autres risques;lui-elle-meme;TUNISIE;FALSE;C;Agences;RM
23;Tunisie;homme;SANS ACTIVITES PECUNIAIRES ;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;C;Agences;RM
30;Tunisie;femme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
72;Tunisie;homme;TRANSPORTS ROUTIERS FERROVIAIRES SERVICES CONNEXES ;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
44;Tunisie;homme;AUTRES SERVICES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
30;Tunisie;homme;SANS ACTIVITES PECUNIAIRES ;Autres risques;lui-elle-meme;TUNISIE;FALSE;C;Agences;RM
47;Tunisie;homme;BANQUES ASSURANCES  ETABLISSEMENTS FINANCIERS;Prevoyance;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
45;Tunisie;homme;AGRICULTURES ELEVAGES  CHASSE;AUTOMOBILE;Adherent;TUNISIE;FALSE;C;Agences;RM
63;Tunisie;homme;AUTRES SERVICES;Prevoyance;Adherent;TUNISIE;FALSE;M;Courtiers;RM
42;Tunisie;homme;AGRICULTURES ELEVAGES  CHASSE;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
29;Tunisie;femme;AUTRES SERVICES;AUTOMOBILE;Adherent;TUNISIE;FALSE;M;Agences;RM
59;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Prevoyance;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
45;Tunisie;homme;SANS ACTIVITES PECUNIAIRES ;Prevoyance;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
44;Tunisie;homme;BANQUES ASSURANCES  ETABLISSEMENTS FINANCIERS;Prevoyance;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
51;Tunisie;femme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
52;Tunisie;homme;ARTISANATS ;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
28;Tunisie;homme;AUTRES SERVICES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;C;Agences;RM
41;Tunisie;homme;AUTRES INDUSTRIES;AUTOMOBILE;curateur;TUNISIE;FALSE;M;Courtiers;RE
43;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;C;Agences;RM
50;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
75;Tunisie;femme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Autres risques;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
81;Tunisie;homme;SANS ACTIVITES PECUNIAIRES ;Prevoyance;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
27;Tunisie;femme;SERVICES  MATERIELS INFORMATIQUES ;SANTE;Adherent;TUNISIE;FALSE;C;Bureaux directs;RM
27;Tunisie;femme;INDUSTRIES INFORMATIQUES ;SANTE;Adherent;TUNISIE;FALSE;C;Bureaux directs;RF
34;Tunisie;homme;TRANSPORTS ROUTIERS FERROVIAIRES SERVICES CONNEXES ;AUTOMOBILE;Adherent;TUNISIE;FALSE;M;Agences;RM
62;France;homme;AUTRES SERVICES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
25;Tunisie;homme;AUTRES SERVICES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Courtiers;RM
66;Tunisie;femme;SANS ACTIVITES PECUNIAIRES ;Prevoyance;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
22;Tunisie;homme;CONSTRUCTIONS TRAVAUX DINSTALLATIONS  DE BATIMENT ;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;C;Agences;RM
62;Tunisie;homme;AUTRES INDUSTRIES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
41;Tunisie;homme;AGRICULTURES ELEVAGES  CHASSE;AUTOMOBILE;Adherent;TUNISIE;FALSE;C;Agences;RM
50;Tunisie;femme;AUTRES SERVICES;Autres risques;Adherent;TUNISIE;FALSE;M;Agences;RM
39;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
39;Tunisie;homme;AGRICULTURES ELEVAGES  CHASSE;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;C;Agences;RM
26;Tunisie;homme;SERVICES  MATERIELS INFORMATIQUES ;Autres risques;lui-elle-meme;TUNISIE;FALSE;C;Agences;RM
29;Tunisie;homme;AGRICULTURES ELEVAGES  CHASSE;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;C;Agences;RM
29;Tunisie;homme;BANQUES ASSURANCES  ETABLISSEMENTS FINANCIERS;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;C;Agences;RM
29;Tunisie;homme;SERVICES  MATERIELS INFORMATIQUES ;Prevoyance;lui-elle-meme;TUNISIE;FALSE;C;Agences;RM
31;Tunisie;femme;INDUSTRIES INFORMATIQUES ;SANTE;Adherent;TUNISIE;FALSE;C;Bureaux directs;RF
26;Tunisie;femme;INDUSTRIES INFORMATIQUES ;SANTE;Adherent;TUNISIE;FALSE;C;Bureaux directs;RF
24;Tunisie;homme;COMMERCES NEGOCES DISTRIBUTIONS  LIVRAISON;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;C;Bureaux directs;RM
47;Tunisie;femme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;SANTE;Adherent;TUNISIE;FALSE;M;Bureaux directs;RF
32;Tunisie;homme;AUTRES SERVICES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;C;Agences;RM
70;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Prevoyance;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
46;Tunisie;femme;AUTRES SERVICES;Autres risques;Adherent;TUNISIE;FALSE;M;Agences;RM
35;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
35;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Autres risques;lui-elle-meme;TUNISIE;FALSE;C;Agences;RM
31;Tunisie;homme;AUTRES SERVICES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;C;Agences;RM
65;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Prevoyance;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
45;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;AUTOMOBILE;Adherent;TUNISIE;FALSE;C;Agences;RM
43;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
50;Tunisie;homme;AUTRES SERVICES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
47;Tunisie;homme;ENSEIGNEMENTS  ACTIVITES CULTURELLES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Courtiers;RM
42;Tunisie;homme;ETUDES SCIENTIFIQUES TECHNIQUES CONSEILS ;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
29;Tunisie;homme;AGRICULTURES ELEVAGES  CHASSE;Autres risques;Adherent;TUNISIE;FALSE;C;Agences;RM
32;Tunisie;homme;COMMERCES NEGOCES DISTRIBUTIONS  LIVRAISON;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
35;Tunisie;homme;AUTRES SERVICES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Courtiers;RM
49;Tunisie;femme;LOISIRS  SPORTS ;Prevoyance;lui-elle-meme;TUNISIE;FALSE;D;Bureaux directs;RM
32;Tunisie;homme;AUTRES SERVICES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;C;Agences;RM
52;Tunisie;homme;AGRICULTURES ELEVAGES  CHASSE;AUTOMOBILE;Adherent;TUNISIE;FALSE;C;Agences;RM
79;Tunisie;femme;ARTISANATS ;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
25;Tunisie;homme;AUTRES SERVICES;SANTE;Adherent;TUNISIE;FALSE;C;Bureaux directs;RM
20;Tunisie;homme;SANS ACTIVITES PECUNIAIRES ;Autres risques;lui-elle-meme;TUNISIE;FALSE;C;Agences;RM
46;Tunisie;homme;AUTRES SERVICES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Courtiers;RM
56;Tunisie;homme;AUTRES SERVICES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Courtiers;RM
26;Tunisie;homme;COMMERCES NEGOCES DISTRIBUTIONS  LIVRAISON;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;C;Bureaux directs;RM
32;Tunisie;femme;ARTISANATS ;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
35;Tunisie;homme;AGRICULTURES ELEVAGES  CHASSE;Autres risques;Adherent;TUNISIE;FALSE;M;Agences;RM
36;Tunisie;homme;AUTRES SERVICES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
70;Tunisie;homme;AUTRES SERVICES;Prevoyance;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
36;Tunisie;homme;ARTISANATS ;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
33;Tunisie;homme;AGRICULTURES ELEVAGES  CHASSE;Autres risques;Adherent;TUNISIE;FALSE;C;Agences;RM
41;Tunisie;homme;AUTRES SERVICES;Autres risques;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
22;Tunisie;homme;AUTRES SERVICES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;C;Agences;RM
34;Tunisie;homme;AUTRES SERVICES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;C;Agences;RM
44;Tunisie;homme;COMMERCES NEGOCES DISTRIBUTIONS  LIVRAISON;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;C;Bureaux directs;RM
64;Tunisie;homme;AUTRES SERVICES;AUTOMOBILE;Adherent;TUNISIE;FALSE;M;Agences;RM
20;Tunisie;homme;ARTISANATS ;Autres risques;Membre;TUNISIE;FALSE;C;Agences;RM
46;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;AUTOMOBILE;Adherent;TUNISIE;FALSE;C;Agences;RM
45;Tunisie;homme;INDUSTRIES INFORMATIQUES ;SANTE;Adherent;TUNISIE;FALSE;M;Bureaux directs;RF
68;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Autres risques;Adherent;TUNISIE;FALSE;M;Agences;RM
25;Tunisie;femme;ENSEIGNEMENTS  ACTIVITES CULTURELLES;Autres risques;lui-elle-meme;TUNISIE;FALSE;C;Agences;RM
69;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;AUTOMOBILE;Adherent;TUNISIE;FALSE;C;Agences;RM
20;Tunisie;femme;AUTRES SERVICES;Autres risques;lui-elle-meme;TUNISIE;FALSE;C;Agences;RM
37;Tunisie;femme;SANS ACTIVITES PECUNIAIRES ;AUTOMOBILE;Personnel;TUNISIE;FALSE;M;Agences;RM
22;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Autres risques;Adherent;TUNISIE;FALSE;C;Agences;RM
23;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Autres risques;Adherent;TUNISIE;FALSE;C;Agences;RM
40;Tunisie;homme;AGRICULTURES ELEVAGES  CHASSE;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
47;Tunisie;femme;ARTS COMMUNICATIONS  MULTIMEDIAS ;Autres risques;Adherent;TUNISIE;FALSE;M;Agences;RM
50;Tunisie;homme;AGRICULTURES ELEVAGES  CHASSE;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
23;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Autres risques;lui-elle-meme;TUNISIE;FALSE;C;Agences;RM
94;Tunisie;homme;ARTISANATS ;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;C;Agences;RM
56;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
29;Tunisie;homme;AUTRES SERVICES;Prevoyance;Adherent;TUNISIE;FALSE;C;Courtiers;RM
44;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;C;Agences;RM
65;Tunisie;homme;AUTRES SERVICES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
23;Tunisie;femme;AUTRES SERVICES;Autres risques;Adherent;TUNISIE;FALSE;C;Agences;RM
39;Tunisie;homme;AGRICULTURES ELEVAGES  CHASSE;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
25;Tunisie;homme;TOURISMES HOTELLERIES  RESTAURATIONS ;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;C;Agences;RM
36;Tunisie;femme;ARTISANATS ;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
36;Tunisie;femme;AGRICULTURES ELEVAGES  CHASSE;AUTOMOBILE;Adherent;TUNISIE;FALSE;M;Agences;RM
58;Tunisie;homme;AGRICULTURES ELEVAGES  CHASSE;Autres risques;Adherent;TUNISIE;FALSE;M;Agences;RM
33;Tunisie;homme;AUTRES SERVICES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;C;Agences;RM
30;Tunisie;homme;AGRICULTURES ELEVAGES  CHASSE;Autres risques;Adherent;TUNISIE;FALSE;C;Agences;RM
33;Tunisie;homme;SANS ACTIVITES PECUNIAIRES ;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
20;Tunisie;homme;COMMERCES NEGOCES DISTRIBUTIONS  LIVRAISON;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;C;Bureaux directs;RM
30;Tunisie;femme;BANQUES ASSURANCES  ETABLISSEMENTS FINANCIERS;Autres risques;lui-elle-meme;TUNISIE;FALSE;C;Agences;RM
63;Tunisie;femme;AUTRES SERVICES;Prevoyance;lui-elle-meme;TUNISIE;FALSE;V;Agences;RM
40;Tunisie;homme;TRANSPORTS ROUTIERS FERROVIAIRES SERVICES CONNEXES ;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
49;Tunisie;homme;AUTRES SERVICES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Courtiers;RM
39;Tunisie;homme;AUTRES SERVICES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Courtiers;RM
47;Tunisie;femme;SANS ACTIVITES PECUNIAIRES ;AUTOMOBILE;Adherent;TUNISIE;FALSE;M;Agences;RM
45;Tunisie;homme;BANQUES ASSURANCES  ETABLISSEMENTS FINANCIERS;Prevoyance;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
47;Tunisie;homme;AUTRES SERVICES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Courtiers;RM
76;Tunisie;homme;AGRICULTURES ELEVAGES  CHASSE;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
30;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;AUTOMOBILE;Adherent;TUNISIE;FALSE;C;Agences;RM
66;Tunisie;homme;TOURISMES HOTELLERIES  RESTAURATIONS ;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
66;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;C;Agences;RM
23;Tunisie;homme;AUTRES SERVICES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;C;Agences;RM
58;Tunisie;femme;AUTRES INDUSTRIES;Autres risques;Adherent;TUNISIE;FALSE;M;Agences;RM
25;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Autres risques;lui-elle-meme;TUNISIE;FALSE;C;Agences;RM
51;Tunisie;homme;AGRICULTURES ELEVAGES  CHASSE;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
40;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Epargne;lui-elle-meme;TUNISIE;FALSE;M;Bureaux directs;RM
61;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;AUTOMOBILE;enfant;TUNISIE;FALSE;M;Bureaux directs;RF
23;Tunisie;homme;AUTRES SERVICES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;C;Agences;RM
21;Tunisie;femme;ENSEIGNEMENTS  ACTIVITES CULTURELLES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;C;Agences;RM
52;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
30;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;AUTOMOBILE;Adherent;TUNISIE;FALSE;C;Agences;RM
48;Tunisie;homme;AUTRES SERVICES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
57;Tunisie;femme;SANS ACTIVITES PECUNIAIRES ;Autres risques;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
64;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Prevoyance;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
47;Tunisie;homme;AUTRES SERVICES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Bureaux directs;RM
41;Tunisie;homme;AUTRES SERVICES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;C;Agences;RM
64;Tunisie;homme;AGRICULTURES ELEVAGES  CHASSE;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
61;Tunisie;homme;COMMERCES NEGOCES DISTRIBUTIONS  LIVRAISON;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
37;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Prevoyance;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
21;Tunisie;homme;ARTISANATS ;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
23;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Autres risques;Adherent;TUNISIE;FALSE;C;Agences;RM
42;Tunisie;femme;AUTRES SERVICES;Autres risques;Adherent;TUNISIE;FALSE;C;Agences;RM
27;Tunisie;homme;SANS ACTIVITES PECUNIAIRES ;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;C;Agences;RM
45;Tunisie;femme;AUTRES SERVICES;AUTOMOBILE;Adherent;TUNISIE;FALSE;M;Agences;RM
46;Tunisie;femme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Autres risques;Personnel;TUNISIE;FALSE;M;Agences;RM
33;Tunisie;femme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Autres risques;Adherent;TUNISIE;FALSE;M;Agences;RM
51;Tunisie;homme;COMMERCES NEGOCES DISTRIBUTIONS  LIVRAISON;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
29;Tunisie;femme;SANS ACTIVITES PECUNIAIRES ;Epargne;lui-elle-meme;TUNISIE;FALSE;M;Agences;RE
32;Irak;homme;AUTRES SERVICES;Autres risques;lui-elle-meme;TUNISIE;FALSE;C;Courtiers;RM
48;Tunisie;homme;ENERGIES ELECTRICITESPETROLES GAZ MINERAIS  MATIERES PREMIERES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
38;Tunisie;homme;AUTRES SERVICES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Courtiers;RM
26;Tunisie;femme;AUTRES SERVICES;SANTE;Adherent;TUNISIE;FALSE;C;Agences;RM
32;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Bureaux directs;RF
37;Tunisie;homme;COMMERCES NEGOCES DISTRIBUTIONS  LIVRAISON;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;C;Bureaux directs;RM
63;Tunisie;homme;AUTRES SERVICES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Bureaux directs;RM
59;Tunisie;homme;AUTRES SERVICES;Prevoyance;Adherent;TUNISIE;FALSE;M;Agences;RM
3;Tunisie;homme;AUTRES SERVICES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;C;Bureaux directs;RM
24;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Autres risques;lui-elle-meme;TUNISIE;FALSE;C;Agences;RM
42;Tunisie;homme;AGRICULTURES ELEVAGES  CHASSE;AUTOMOBILE;Adherent;TUNISIE;FALSE;C;Agences;RM
26;Tunisie;femme;INDUSTRIES INFORMATIQUES ;SANTE;Adherent;TUNISIE;FALSE;C;Bureaux directs;RF
46;Tunisie;homme;AUTRES SERVICES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Courtiers;RM
39;Tunisie;femme;AUTRES SERVICES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
58;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
70;Tunisie;homme;AGRICULTURES ELEVAGES  CHASSE;AUTOMOBILE;Adherent;TUNISIE;FALSE;C;Agences;RM
45;Tunisie;homme;AUTRES SERVICES;SANTE;Adherent;TUNISIE;FALSE;M;Bureaux directs;RM
45;Tunisie;homme;AUTRES SERVICES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
33;Tunisie;femme;BANQUES ASSURANCES  ETABLISSEMENTS FINANCIERS;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
46;Tunisie;femme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
41;Tunisie;femme;AUTRES INDUSTRIES;Prevoyance;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
61;Tunisie;homme;AUTRES SERVICES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Courtiers;RM
52;Tunisie;femme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;AUTOMOBILE;Adherent;TUNISIE;FALSE;C;Agences;RM
58;Tunisie;femme;ARTISANATS ;AUTOMOBILE;Membre;TUNISIE;FALSE;M;Agences;RM
40;Tunisie;homme;AUTRES SERVICES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
32;Tunisie;femme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Autres risques;lui-elle-meme;TUNISIE;FALSE;C;Agences;RM
62;Tunisie;femme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;AUTOMOBILE;Adherent;TUNISIE;FALSE;M;Agences;RM
22;Tunisie;femme;SANS ACTIVITES PECUNIAIRES ;Autres risques;Adherent;TUNISIE;FALSE;C;Agences;RM
66;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
50;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Prevoyance;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
39;Tunisie;homme;AUTRES SERVICES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Courtiers;RM
31;Tunisie;femme;SANS ACTIVITES PECUNIAIRES ;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
34;Tunisie;femme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
38;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;AUTOMOBILE;Adherent;TUNISIE;FALSE;C;Agences;RM
23;Tunisie;homme;ENSEIGNEMENTS  ACTIVITES CULTURELLES;Autres risques;lui-elle-meme;TUNISIE;FALSE;C;Agences;RM
28;Tunisie;homme;AUTRES SERVICES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Courtiers;RM
33;Tunisie;homme;AGRICULTURES ELEVAGES  CHASSE;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
52;Tunisie;homme;ARTISANATS ;AUTOMOBILE;Membre;TUNISIE;FALSE;M;Agences;RM
34;Tunisie;homme;AUTRES SERVICES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;C;Agences;RM
47;Tunisie;homme;AUTRES INDUSTRIES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Bureaux directs;RM
40;Tunisie;homme;AUTRES SERVICES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
45;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Bureaux directs;RF
23;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Autres risques;lui-elle-meme;TUNISIE;FALSE;C;Agences;RM
31;Tunisie;homme;AUTRES SERVICES;AUTOMOBILE;frère;TUNISIE;FALSE;C;Bureaux directs;RM
22;Tunisie;homme;ARTISANATS ;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;C;Agences;RM
40;Tunisie;homme;AUTRES SERVICES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Courtiers;RM
42;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;AUTOMOBILE;Membre;TUNISIE;FALSE;M;Agences;RM
60;Tunisie;homme;AUTRES SERVICES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
63;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
